LOCATION CODE,COUNTY,AREA NAME,REGION,SCHOOL YEARS,NO. OVERWEIGHT,PCT OVERWEIGHT,NO. OBESE,PCT OBESE,NO. OVERWEIGHT OR OBESE,PCT OVERWEIGHT OR OBESE,GRADE LEVEL,AREA TYPE,STREET ADDRESS,CITY,STATE,ZIP CODE,LATITUDE,LONGITUDE,Location 1
10701,ALBANY,GREEN ISLAND UNION FREE SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,7,100,,,7,100,MIDDLE/HIGH,SCHOOL DISTRICT,171 HUDSON AVE,GREEN ISLAND,NY,12183,,,"(42.7462, -73.6906)"
10701,ALBANY,GREEN ISLAND UNION FREE SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,17,17.2,25,25.3,42,42.4,DISTRICT TOTAL,SCHOOL DISTRICT,171 HUDSON AVE,GREEN ISLAND,NY,12183,,,"(42.7462, -73.6906)"
10701,ALBANY,GREEN ISLAND UNION FREE SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,7,10.9,16,25,23,35.9,ELEMENTARY,SCHOOL DISTRICT,171 HUDSON AVE,GREEN ISLAND,NY,12183,,,"(42.7462, -73.6906)"
10701,ALBANY,GREEN ISLAND UNION FREE SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,5,26.3,7,36.8,12,63.2,MIDDLE/HIGH,SCHOOL DISTRICT,171 HUDSON AVE,GREEN ISLAND,NY,12183,,,"(42.7462, -73.6906)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,211,13.7,233,15.1,444,28.8,DISTRICT TOTAL,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12084,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,116,13.5,126,14.7,242,28.2,ELEMENTARY,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12084,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,95,13.9,107,15.6,202,29.5,MIDDLE/HIGH,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12084,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,192,13,193,13.1,385,26.1,DISTRICT TOTAL,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12085,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,103,12.6,113,13.8,216,26.4,ELEMENTARY,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12085,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,89,13.6,80,12.2,169,25.8,MIDDLE/HIGH,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12085,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,229,14.8,204,13.2,433,28.1,DISTRICT TOTAL,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12085,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,133,14.4,118,12.7,251,27.1,ELEMENTARY,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12085,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,96,15.7,86,14,182,29.8,MIDDLE/HIGH,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12085,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,252,15.9,220,13.9,472,29.8,DISTRICT TOTAL,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12084,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,153,15.7,134,13.7,287,29.4,ELEMENTARY,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12084,,,"(42.6921, -73.8954)"
10802,ALBANY,GUILDERLAND CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,99,16.2,86,14.1,185,30.3,MIDDLE/HIGH,SCHOOL DISTRICT,6076 STATE FARM RD,GUILDERLAND CENTER,NY,12084,,,"(42.6921, -73.8954)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,59,16.6,42,11.8,101,28.4,DISTRICT TOTAL,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,29,15.6,18,9.7,47,25.3,ELEMENTARY,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,30,17.6,24,14.1,54,31.8,MIDDLE/HIGH,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,44,14.1,32,10.2,76,24.3,DISTRICT TOTAL,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,23,16.3,15,10.6,38,27,ELEMENTARY,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,21,12.2,17,9.9,38,22.1,MIDDLE/HIGH,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,65,18.4,32,9,97,27.5,DISTRICT TOTAL,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,29,14.6,14,7,43,21.7,ELEMENTARY,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,36,23.6,18,11.8,54,35.5,MIDDLE/HIGH,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,63,15,41,9.8,104,24.8,DISTRICT TOTAL,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,37,14.6,24,9.5,61,24.1,ELEMENTARY,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11003,ALBANY,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,26,16.1,17,10.6,43,26.7,MIDDLE/HIGH,SCHOOL DISTRICT,432 NEW SALEM RD,VOORHEESVILLE,NY,12186,,,"(42.6404, -73.9629)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,87,19.1,145,31.8,232,50.9,DISTRICT TOTAL,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,61,21.8,62,22.1,123,43.9,ELEMENTARY,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,34,17.3,53,27,87,44.4,MIDDLE/HIGH,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,84,19.6,137,31.9,221,51.5,DISTRICT TOTAL,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,46,17,69,25.6,115,42.6,ELEMENTARY,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,15,16.1,23,24.7,38,40.9,MIDDLE/HIGH,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,53,18.6,68,23.9,121,42.6,DISTRICT TOTAL,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,37,17.4,50,23.5,87,41,ELEMENTARY,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,12,17.6,18,26.4,30,44.1,MIDDLE/HIGH,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,63,22.5,80,28.6,143,51.1,DISTRICT TOTAL,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,37,22,42,25,79,47,ELEMENTARY,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
11200,ALBANY,WATERVLIET CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,26,23.2,38,33.9,64,57.1,MIDDLE/HIGH,SCHOOL DISTRICT,1245 HILLSIDE DR,WATERVLIET,NY,12189,,,"(42.7321, -73.7165)"
20101,ALLEGANY,ALFRED ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,23,12.6,9,4.9,32,17.6,DISTRICT TOTAL,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,13,12,,,13,12,ELEMENTARY,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,8,11.8,5,7.4,13,19.1,MIDDLE/HIGH,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,35,21.1,25,15.1,60,36.1,DISTRICT TOTAL,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,21,21.9,9,9.4,30,31.3,ELEMENTARY,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,14,20.9,13,19.4,27,40.3,MIDDLE/HIGH,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,23,11.6,14,7.1,37,18.7,DISTRICT TOTAL,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,13,11.7,10,9,23,20.7,ELEMENTARY,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,13,15.6,10,12,23,27.7,MIDDLE/HIGH,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,25,19.7,17,13.4,42,33.1,DISTRICT TOTAL,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,15,26.3,,,15,26.3,ELEMENTARY,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20101,ALLEGANY,ALFRED ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,8,13.6,8,13.6,16,27.1,MIDDLE/HIGH,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,,,"(42.2954, -77.749)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,25,18.1,18,13,43,31.2,DISTRICT TOTAL,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,6,6.6,13,14.3,19,20.9,ELEMENTARY,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,17,37.8,6,13.3,23,51.1,MIDDLE/HIGH,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,22,17.3,24,18.9,46,36.2,DISTRICT TOTAL,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,13,18.8,5,7.2,18,26.1,ELEMENTARY,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,12,24.5,14,28.6,26,53.1,MIDDLE/HIGH,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,20,15.1,31,23.4,51,38.6,DISTRICT TOTAL,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,6,8.5,15,21.4,21,30,ELEMENTARY,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,9,15.7,16,28,25,43.8,MIDDLE/HIGH,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,19,14.5,32,24.4,51,38.9,DISTRICT TOTAL,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,6,7.2,16,19.3,22,26.5,ELEMENTARY,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,6,16.7,16,44.4,22,61.1,MIDDLE/HIGH,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,,,"(42.1586, -77.792)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,40,17.3,34,14.7,74,32,DISTRICT TOTAL,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,20,12.7,32,20.4,52,33.1,ELEMENTARY,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,20,27,13,17.6,33,44.6,MIDDLE/HIGH,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,42,16.5,69,27.2,111,43.7,DISTRICT TOTAL,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,28,15.8,52,29.4,80,45.2,ELEMENTARY,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,14,18.2,17,22.1,31,40.3,MIDDLE/HIGH,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,41,18.1,52,23,93,41.1,DISTRICT TOTAL,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,19,13.8,34,24.8,53,38.6,ELEMENTARY,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,22,25.8,18,21.1,40,47,MIDDLE/HIGH,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,35,19.2,43,23.6,78,42.9,DISTRICT TOTAL,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,22,18.5,27,22.7,49,41.2,ELEMENTARY,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20702,ALLEGANY,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,9,15.3,16,27.1,25,42.4,MIDDLE/HIGH,SCHOOL DISTRICT,1 JAGUAR DR,BELMONT,NY,14813,,,"(42.2319, -77.986)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,26,20.5,26,20.5,52,40.9,DISTRICT TOTAL,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,17,21.3,16,20,33,41.3,ELEMENTARY,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,5,12.8,6,15.4,11,28.2,MIDDLE/HIGH,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,13,9.5,28,20.4,41,29.9,DISTRICT TOTAL,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,5,5.5,16,17.6,21,23.1,ELEMENTARY,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,,,12,37.5,12,37.5,MIDDLE/HIGH,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,28,21.5,17,13,45,34.6,DISTRICT TOTAL,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,18,21.9,,,18,21.9,ELEMENTARY,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,6,19.3,8,25.8,14,45.1,MIDDLE/HIGH,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,22,16.4,15,11.2,37,27.6,DISTRICT TOTAL,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,16,19.5,,,16,19.5,ELEMENTARY,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,5,16.7,,,5,16.7,MIDDLE/HIGH,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,,,"(42.3405, -78.1168)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,14,13.6,21,20.4,35,34,DISTRICT TOTAL,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,6,10.3,5,8.6,11,19,ELEMENTARY,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,,,16,61.5,16,61.5,MIDDLE/HIGH,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,7,14.3,15,30.6,22,44.9,DISTRICT TOTAL,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,,,,,,,ELEMENTARY,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,,,5,38.5,5,38.5,MIDDLE/HIGH,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,20,22.9,22,25.2,42,48.2,DISTRICT TOTAL,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,17,26.9,15,23.8,32,50.7,ELEMENTARY,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,,,6,54.5,6,54.5,MIDDLE/HIGH,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,19,21.6,18,20.5,37,42,DISTRICT TOTAL,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
21102,ALLEGANY,CANASERAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,6,16.2,7,18.9,13,35.1,ELEMENTARY,SCHOOL DISTRICT,4-8 MAIN ST,CANASERAGA,NY,14822,,,"(42.4615, -77.773)"
